Period Code,Cycle ID,B_2,B_3,B_4,B_5,B_9,B_10,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,Good/Bad,timestamp
92,no response,-0.0009,-0.0001,100,518.67,14.62,21.61,1.3,47.48,521.73,2388.06,8137.27,8.4298,0.03,394,2388,100,38.76,no response,0,5/4/2020 18:30
92,141,0.0004,0.0005,100,518.67,14.62,21.61,1.3,47.33,521.96,2388.05,8141.14,8.4339,0.03,393,2388,100,38.92,23.4597,0,5/4/2020 18:35
92,142,-0.0009,0.0005,100,518.67,14.62,21.61,1.3,47.54,522.07,2388.09,8136.03,8.4035,0.03,392,2388,100,39.06,23.3265,0,5/4/2020 18:40
92,143,-0.0014,-0.0004,100,518.67,14.62,21.61,1.3,47.33,521.71,2388.02,8135.81,8.4007,0.03,start,2388,100,38.81,23.3807,0,5/4/2020 18:46
92,144,-0.0001,-0.0003,100,518.67,14.62,21.61,1.3,47.44,521.63,2388.05,8140.65,8.4138,0.03,393,2388,100,38.92,23.2852,0,5/4/2020 18:50
92,145,0.0025,0,100,518.67,14.62,21.61,1.3,47.45,521.89,2388.03,8138.97,8.4184,0.03,392,2388,100,38.86,23.2775,0,5/4/2020 18:55
92,146,-0.0029,0.0004,100,518.67,14.62,21.61,1.3,47.39,521.99,2388.09,8137.83,8.414,0.03,391,2388,100,39,23.3796,0,5/4/2020 19:00
92,147,0.0019,-0.0002,100,518.67,14.62,21.61,1.3,47.52,521.55,2388.02,Bad,8.4225,0.03,392,2388,100,38.91,23.2841,0,5/4/2020 19:05
92,148,-0.0021,-0.0004,100,518.67,14.62,21.61,1.3,47.41,521.37,2388.05,8140.35,8.4305,0.03,394,2388,100,38.93,23.3481,0,5/4/2020 19:11
92,149,0.0016,0,100,518.67,14.62,21.61,1.3,47.51,start,2388.03,8141.79,8.3937,0.03,392,2388,100,38.87,23.303,0,5/4/2020 19:15
92,150,0.0002,0.0002,100,518.67,14.62,21.61,1.3,47.4,521.65,2388.07,8141.37,8.4423,0.03,392,2388,100,38.97,23.3531,0,5/4/2020 19:20
92,151,0.0008,0.0004,100,518.67,14.62,21.61,1.3,47.37,521.65,2388.12,8143.5,8.4657,0.03,392,2388,100,38.82,23.2828,0,5/4/2020 19:25
92,152,-0.0006,-0.0001,100,518.67,14.62,21.61,1.3,47.46,521.41,2388.09,8140.88,8.4236,0.03,391,2388,100,38.98,23.2829,0,5/4/2020 19:30
92,153,0.0008,0.0002,100,518.67,14.62,21.61,1.3,47.42,No Data,2388.09,8137.81,8.4575,0.03,392,stop,100,38.79,23.4108,0,5/4/2020 19:35
92,154,-0.0013,-0.0003,100,518.67,14.62,21.61,1.3,47.35,521.62,2388.04,8136.51,8.4074,0.03,393,2388,100,38.77,23.2856,0,5/4/2020 19:40
92,155,0.002,-0.0003,100,518.67,14.62,21.61,1.3,47.35,521.74,2388.02,8139.36,8.4441,0.03,392,2388,100,38.93,23.2578,0,5/4/2020 19:45
92,156,0.002,0,100,518.67,14.62,21.61,1.3,47.39,521.8,2388.1,8140.33,8.4051,0.03,393,2388,100,38.92,23.3447,no response,5/4/2020 19:50
92,start,0.0014,0.0004,100,518.67,14.62,21.61,1.3,47.29,522.17,2388.08,8145.02,8.4108,0.03,392,2388,100,38.8,23.337,0,5/4/2020 19:55
92,158,-0.0026,0,100,518.67,14.62,21.61,1.3,47.46,522.18,2388.07,8144.5,8.41,0.03,393,2388,100,38.97,23.4023,0,5/4/2020 20:00
92,159,0.0022,-0.0004,100,518.67,14.62,21.61,1.3,47.3,521.15,2388.04,8141.03,8.423,0.03,391,2388,100,38.83,23.3465,0,5/4/2020 20:05
92,160,0.0011,0.0001,100,518.67,14.62,21.61,1.3,47.43,521.74,2388.11,8143.6,8.4418,0.03,394,2388,100,38.91,23.2321,0,5/4/2020 20:10
92,161,0.0023,0,100,518.67,14.62,21.61,1.3,47.45,521.68,2388.05,8140.53,8.4125,0.03,394,2388,100,38.81,23.4587,0,5/4/2020 20:15
92,162,-0.0003,-0.0002,no response,518.67,14.62,21.61,1.3,47.51,522.28,2388.02,8135.82,8.4319,0.03,393,2388,100,38.81,23.3266,0,5/4/2020 20:20
92,163,-0.0004,0.0002,100,518.67,14.62,21.61,1.3,47.36,521.26,2388.06,8142.84,8.4058,0.03,392,2388,100,38.79,23.3621,0,5/4/2020 20:25
92,164,-0.0009,0.0004,100,518.67,14.62,21.61,1.3,47.43,521.46,2388.01,8140.66,8.4286,0.03,394,2388,100,38.78,23.3944,Bad,5/4/2020 20:30
92,165,-0.0055,-0.0003,100,518.67,14.62,21.61,1.3,47.52,521.6,2388.09,8141.21,8.428,0.03,393,Bad,100,38.94,23.347,0,5/4/2020 20:35
92,166,0.0007,0.0003,100,518.67,14.62,21.61,1.3,47.33,521.51,2388.07,8146.68,8.4458,0.03,393,2388,100,38.94,23.2989,0,5/4/2020 20:40
92,167,-0.0041,-0.0004,100,518.67,14.62,21.61,1.3,47.52,521.59,2388.1,8142.81,8.4666,0.03,392,no connection,100,38.87,23.2468,0,5/4/2020 20:45
92,168,0.0019,0.0002,100,518.67,14.62,21.61,1.3,47.43,522.11,2388.09,8140.97,8.4158,0.03,393,2388,100,no connection,23.2763,0,5/4/2020 20:50
92,169,-0.0035,0.0004,100,518.67,14.62,21.61,1.3,47.43,521.9,2388.08,8148.55,8.4034,0.03,394,2388,100,38.78,23.3387,0,5/4/2020 20:55
92,170,0.0009,0,100,518.67,14.62,21.61,1.3,47.38,521.72,2388.04,8142.65,8.4102,0.03,392,2388,100,38.77,23.2924,0,5/4/2020 21:00
92,171,0.0011,0.0004,100,518.67,14.62,21.61,1.3,47.37,521.71,2388.08,8139.42,8.4316,0.03,392,2388,100,38.99,23.357,0,5/4/2020 21:05
92,172,0.0005,-0.0004,100,518.67,14.62,21.61,1.3,47.54,521.72,2388.09,8142.29,8.4053,0.03,392,2388,100,38.95,23.2169,0,5/4/2020 21:10
92,173,0.0008,0.0002,100,518.67,14.62,21.61,1.3,47.41,521.77,2388.08,8143.27,8.4331,0.03,392,2388,100,38.86,23.2531,0,5/4/2020 21:15
92,174,-0.0013,0.0005,100,518.67,14.62,21.61,1.3,47.38,521.28,2388.06,8141.7,8.4087,0.03,392,2388,100,39.12,23.3024,0,5/4/2020 21:20
92,175,0,-0.0002,100,518.67,Missing,21.61,1.3,47.29,522.01,2388.05,8138.26,8.4339,0.03,395,2388,100,38.95,23.3568,0,5/4/2020 21:25
92,176,-0.0028,0.0002,100,518.67,14.62,21.61,1.3,47.5,521.31,2388.14,8140.76,8.4194,0.03,392,2388,100,38.87,23.2981,0,5/4/2020 21:30
92,177,-0.0011,0.0004,100,518.67,14.62,21.61,1.3,47.52,521.66,2388.07,8140.95,8.4261,0.03,392,2388,100,38.89,23.3623,0,5/4/2020 21:35
92,178,0.0002,0.0005,100,518.67,14.62,21.61,1.3,47.47,521.83,2388.09,8143.49,8.4413,0.03,392,2388,100,38.76,23.3265,0,5/4/2020 21:40
92,179,0.0006,0,100,518.67,14.62,21.61,1.3,47.16,522.4,2388.02,8143.66,8.4518,0.03,394,2388,100,38.72,23.3774,0,5/4/2020 21:45
92,180,-0.0005,0.0005,100,518.67,14.62,21.61,1.3,47.47,522.16,2388.11,8138.34,8.4647,0.03,394,2388,100,38.91,23.4037,0,5/4/2020 21:50
92,181,-0.0019,-0.0004,100,518.67,14.62,21.61,1.3,47.58,521.69,2388.06,8139.98,8.4072,0.03,393,2388,100,38.86,23.2682,0,5/4/2020 21:55
92,start,0.002,0.0004,100,518.67,14.62,21.61,1.3,47.32,521.91,2388.08,8140.57,8.4934,0.03,393,2388,100,38.86,23.3623,0,5/4/2020 22:00
92,183,0.0015,-0.0001,100,518.67,14.62,21.61,1.3,47.63,520.99,2388.11,8140.56,8.4268,0.03,393,2388,100,38.81,23.3302,0,5/4/2020 22:05
92,184,0.0031,0,100,518.67,14.62,21.61,1.3,47.37,521.2,2388.04,8141.79,8.3923,0.03,393,2388,100,38.79,23.2366,0,5/4/2020 22:10
92,185,stop,-0.0004,100,518.67,14.62,21.61,1.3,47.43,521.57,2388.11,8139.86,8.4313,0.03,394,2388,100,38.97,23.3019,0,5/4/2020 22:15
92,186,-0.0004,0.0003,100,518.67,14.62,21.61,1.3,47.48,521.81,2388.09,8135.35,8.4312,0.03,390,2388,100,38.88,23.2382,0,5/4/2020 22:20
92,187,-0.002,0.0004,100,518.67,14.62,21.61,No Data,47.29,521.55,2388.03,8141.22,8.4278,0.03,391,2388,100,38.9,23.4229,0,5/4/2020 22:25
92,188,0.0049,-0.0004,100,518.67,14.62,21.61,1.3,47.42,521.58,2388.1,8143.6,8.4325,0.03,393,2388,100,38.89,23.3051,start,5/4/2020 22:30
92,189,0.0028,0.0002,100,518.67,14.62,21.61,1.3,47.38,521.05,2388.09,8146.81,8.4267,0.03,393,2388,100,38.93,23.2414,0,5/4/2020 22:35
92,190,0.0001,-0.0003,100,518.67,14.62,21.61,1.3,47.76,521.39,2388.07,8142.9,8.3796,0.03,393,2388,100,38.97,23.3499,0,5/4/2020 22:40
92,191,0.001,0,100,518.67,14.62,21.61,1.3,47.44,521.97,2388.07,8145.44,8.4085,0.03,395,2388,100,38.68,23.3259,0,5/4/2020 22:45
92,192,-0.0015,-0.0004,100,518.67,14.62,21.61,1.3,47.47,522.51,2388.1,8138.18,8.4149,0.03,392,stop,100,38.89,23.3776,0,5/4/2020 22:50
92,193,0,0.0003,100,518.67,14.62,21.61,1.3,47.53,521.38,2388.09,8142.49,8.4226,0.03,394,2388,100,38.6,23.3283,0,5/4/2020 22:55
92,194,-0.0009,-0.0003,100,518.67,14.62,21.61,1.3,47.49,521.21,2388.08,8145.13,8.4273,0.03,393,2388,100,38.86,23.3814,0,5/4/2020 23:00
92,195,0.0011,0.0004,100,518.67,14.62,21.61,1.3,47.44,521.72,2388.05,8143.96,8.4597,0.03,392,2388,100,38.79,23.1667,0,5/4/2020 23:05
92,196,-0.0019,0,100,518.67,14.62,21.61,1.3,47.73,521.51,2388.15,8142.98,8.469,0.03,393,2388,100,38.81,23.3152,0,5/4/2020 23:10
92,197,-0.0018,0,100,518.67,14.62,21.61,1.3,47.6,521.58,2388.08,8144.93,8.4442,0.03,392,2388,100,38.88,23.3102,0,5/4/2020 23:15
92,198,-0.0005,0.0005,100,518.67,14.62,21.61,1.3,47.48,521.18,2388.1,8140.9,8.4374,0.03,394,2388,100,39.04,23.3313,0,5/4/2020 23:20
92,199,-0.0043,0.0002,100,518.67,14.62,21.61,1.3,47.55,521.48,2388.13,8147.51,8.3875,0.03,394,2388,100,38.91,23.3936,0,5/4/2020 23:25
92,200,-0.0001,-0.0003,100,518.67,14.62,21.61,1.3,47.54,521.41,2388.12,8149.22,8.4345,0.03,394,2388,100,38.79,23.3903,0,5/4/2020 23:30
no connection,201,-0.0002,0.0003,100,518.67,14.62,21.61,1.3,start,521.95,2388.12,8148.34,8.4139,0.03,391,2388,100,38.74,23.3214,0,5/4/2020 23:35
92,202,0.0012,-0.0001,100,518.67,14.62,21.61,1.3,47.48,522.01,2388.1,8149.73,8.4473,0.03,393,2388,100,38.91,23.3289,0,5/4/2020 23:40
92,203,-0.0012,0.0003,100,518.67,14.62,21.61,1.3,47.49,521.43,2388.08,8143.87,8.4521,0.03,393,2388,100,38.81,23.3854,0,5/4/2020 23:45
92,204,-0.0032,0.0003,100,518.67,14.62,21.61,1.3,47.63,521.76,2388.07,8147.71,8.4029,0.03,393,2388,100,38.98,23.288,0,5/4/2020 23:50
92,205,0.0014,0.0001,100,518.67,14.62,21.61,1.3,47.63,521.58,2388.04,8151.32,8.4313,0.03,393,2388,100,38.79,23.24,0,5/4/2020 23:55
92,206,-0.0021,0,100,518.67,14.62,21.61,1.3,47.41,521.58,2388.09,8143.98,8.4261,0.03,394,2388,100,38.72,23.2385,0,5/5/2020 0:00
92,207,0.0025,0.0005,100,518.67,14.62,21.61,1.3,47.4,521.13,2388.08,8145.77,8.4338,0.03,393,2388,100,38.76,23.3421,0,5/5/2020 0:05
92,208,Bad,-0.0002,100,518.67,14.62,21.61,1.3,47.36,521.6,2388.09,8143.12,8.4413,0.03,393,2388,100,38.93,23.2318,0,5/5/2020 0:10
92,209,-0.0006,0.0001,100,518.67,14.62,21.61,1.3,nan,521.5,2388.09,8143.32,8.4623,0.03,392,2388,100,38.92,23.3381,0,5/5/2020 0:15
92,210,0.0002,0.0002,start,518.67,14.62,21.61,1.3,47.33,522.01,2388.09,8145.22,8.4655,0.03,392,2388,100,38.77,23.2677,stop,5/5/2020 0:20
92,211,-0.0005,-0.0002,100,518.67,14.62,21.61,1.3,47.33,521.42,2388.07,8146.62,8.4225,0.03,392,2388,100,38.86,23.315,0,5/5/2020 0:25
92,212,0.0006,0,100,518.67,14.62,21.61,1.3,47.38,521.2,2388.02,8143.12,8.4374,0.03,393,2388,100,39,23.3545,0,5/5/2020 0:30
92,213,0.002,0,100,518.67,14.62,21.61,1.3,47.44,521.42,2388.09,8141.93,8.4133,0.03,394,2388,100,38.85,23.284,0,5/5/2020 0:35
92,214,-0.0003,-0.0001,100,518.67,14.62,21.61,1.3,47.53,521.18,2388.08,8150.58,8.4134,0.03,394,2388,100,38.91,23.294,0,5/5/2020 0:40
92,215,-0.0039,-0.0003,100,518.67,14.62,21.61,1.3,47.54,521.72,2388.05,8152.26,8.4426,0.03,395,2388,100,38.83,23.3714,0,5/5/2020 0:45
92,216,-0.0009,-0.0002,100,518.67,14.62,21.61,1.3,47.55,521.47,2388.07,8147.12,8.4272,0.03,393,2388,100,38.78,23.2625,0,5/5/2020 0:50
92,217,0.004,-0.0004,100,518.67,14.62,21.61,1.3,47.49,521.42,2388.11,8147.43,8.4537,0.03,395,2388,100,38.66,23.2047,0,5/5/2020 0:55
92,218,-0.002,no response,100,518.67,14.62,21.61,1.3,start,521.84,2388.1,8150.34,8.3851,0.03,394,2388,100,38.88,23.2561,0,5/5/2020 1:00
92,219,0.0009,-0.0001,100,518.67,14.62,21.61,1.3,47.56,521.52,2388.09,8147.19,8.4382,0.03,394,2388,100,38.73,23.2123,0,5/5/2020 1:05
92,220,0.0026,-0.0002,100,518.67,Missing,21.61,1.3,47.52,521.02,2388.03,8147.19,8.4307,0.03,392,2388,100,38.85,23.3068,0,5/5/2020 1:10
92,221,-0.0007,0.0004,100,518.67,14.62,21.61,1.3,47.59,520.65,2388.09,8146.18,8.4468,0.03,393,2388,100,38.98,23.4026,0,5/5/2020 1:16
92,stop,-0.0005,0.0002,100,518.67,14.62,21.61,1.3,47.4,521.34,2388.11,8145.36,8.422,0.03,394,2388,100,38.74,23.3862,0,5/5/2020 1:20
no response,223,0.0029,0.0004,100,518.67,Bad,21.61,1.3,47.64,521.4,2388.1,8151.58,8.4014,0.03,393,2388,100,38.69,23.4035,0,5/5/2020 1:25
92,224,0.0002,-0.0002,100,518.67,14.62,21.61,1.3,47.58,521.6,2388.15,8148.85,8.4465,0.03,394,2388,100,38.9,23.2317,0,5/5/2020 1:30
92,225,-0.0041,-0.0002,100,518.67,14.62,21.61,1.3,47.62,521.29,2388.09,8148.33,8.4437,0.03,393,2388,100,38.82,23.3694,0,5/5/2020 1:35
92,226,nan,0.0002,100,518.67,14.62,21.61,1.3,47.47,521.19,2388.11,nan,8.4375,0.03,394,2388,100,38.73,23.2811,0,5/5/2020 1:40
92,227,-0.0016,-0.0003,100,518.67,14.62,21.61,1.3,47.49,521.5,2388.03,8145.27,Missing,0.03,394,2388,100,38.68,23.2388,0,5/5/2020 1:45
92,228,0.0012,0,100,518.67,14.62,21.61,1.3,47.63,521.01,2388.09,8148.14,8.462,0.03,394,2388,100,38.78,23.272,0,5/5/2020 1:50
92,229,0,0,100,518.67,14.62,21.61,1.3,47.56,521.1,2388.11,8154.25,8.4615,0.03,394,2388,100,38.85,23.2746,0,5/5/2020 1:55
92,230,0.001,0.0002,start,518.67,14.62,21.61,1.3,47.5,521.71,2388.01,8144.5,8.4439,0.03,394,2388,100,38.73,23.2596,0,5/5/2020 2:00
92,231,-0.0002,0.0002,100,518.67,14.62,21.61,1.3,47.41,521.79,2388.07,8144.51,8.4453,0.03,394,2388,100,38.78,23.1573,0,5/5/2020 2:05
92,232,-0.0019,0.0004,100,518.67,14.62,21.61,1.3,47.47,521.58,2388.06,8152.88,8.4209,0.03,394,2388,100,38.87,23.2504,0,5/5/2020 2:10
92,233,-0.001,-0.0003,100,518.67,14.62,21.61,1.3,47.57,520.98,2388.09,8154.26,Bad,0.03,394,2388,100,38.81,23.229,0,5/5/2020 2:15
92,234,0.0026,0.0001,100,nan,14.62,21.61,1.3,47.44,521.73,2388.12,8151.86,8.4912,0.03,394,2388,100,38.86,23.265,0,5/5/2020 2:20
92,235,0.0003,0.0001,100,518.67,14.62,21.61,1.3,47.37,521.51,2388.13,8152.95,8.4141,0.03,394,2388,100,38.79,nan,0,5/5/2020 2:25
92,236,-0.0008,-0.0001,100,518.67,14.62,21.61,1.3,47.74,521.02,2388.16,8153.92,8.4774,0.03,394,2388,100,38.89,23.2392,0,5/5/2020 2:30
92,237,0.0027,0.0003,100,stop,14.62,21.61,1.3,47.72,521.52,2388.11,8148.54,8.4649,0.03,391,2388,100,38.8,23.2287,0,5/5/2020 2:35
92,238,-0.0018,0,100,518.67,14.62,21.61,1.3,47.47,521.22,2388.16,8155.46,8.4578,0.03,395,2388,100,38.8,23.2427,0,5/5/2020 2:40
92,239,0.0041,0.0002,100,518.67,14.62,21.61,1.3,47.62,521.21,2388.03,8149.27,8.4749,0.03,393,2388,100,38.89,23.301,0,5/5/2020 2:46
92,240,0.0013,-0.0004,100,518.67,14.62,21.61,1.3,47.59,521.83,2388.07,8156.67,8.4466,0.03,394,2388,100,38.78,23.2025,0,5/5/2020 2:50
92,241,0.0019,0,100,518.67,14.62,21.61,1.3,47.53,521.19,2388.09,8150.45,8.4132,0.03,393,2388,100,38.86,23.3438,0,5/5/2020 2:55
92,242,-0.0018,-0.0001,100,518.67,14.62,21.61,1.3,47.45,521.42,2388.07,8154.31,8.4386,0.03,392,2388,100,38.71,23.1898,0,5/5/2020 3:00
92,243,0.0043,0.0001,100,518.67,14.62,21.61,1.3,47.53,521.64,2388.06,8144,8.4419,I/O,394,2388,100,38.92,23.1934,0,5/5/2020 3:05
92,244,-0.0001,-0.0004,100,518.67,14.62,21.61,1.3,47.57,520.67,2388.07,8147.13,8.4617,0.03,393,2388,100,38.74,23.2855,0,5/5/2020 3:10
92,245,-0.0023,0.0005,100,518.67,14.62,21.61,1.3,47.53,520.77,2388.1,8152.32,8.4808,0.03,394,2388,100,38.76,23.2771,0,5/5/2020 3:15
92,246,0.0019,-0.0003,100,518.67,14.62,21.61,1.3,47.69,521.02,2388.07,8157.58,8.4629,0.03,394,2388,100,38.72,23.2158,0,5/5/2020 3:20
92,247,0.0035,-0.0004,100,518.67,14.62,21.61,1.3,47.6,520.68,2388.15,8154.04,8.428,0.03,394,2388,100,38.58,23.2277,0,5/5/2020 3:25
92,248,-0.0015,-0.0001,100,518.67,14.62,21.61,1.3,47.64,521.48,2388.15,8148.1,8.4821,0.03,395,2388,100,38.79,23.3383,0,5/5/2020 3:30
92,249,-0.0033,-0.0004,100,518.67,14.62,21.61,1.3,47.54,521.04,2388.04,8151.91,8.4467,0.03,394,2388,100,38.75,23.2087,0,5/5/2020 3:35
92,250,0.0006,0.0003,100,518.67,14.62,21.61,1.3,47.77,520.65,2388.12,8147.06,8.4028,0.03,393,2388,100,38.82,23.2235,0,5/5/2020 3:40
92,251,-0.0002,-0.0002,100,518.67,14.62,21.61,1.3,47.67,Missing,2388.08,8153.92,8.4596,0.03,393,2388,100,38.61,23.3122,0,5/5/2020 3:45
92,252,0.0031,-0.0004,100,518.67,14.62,21.61,1.3,47.82,521.55,2388.07,8156.05,8.4226,0.03,393,2388,100,38.89,23.3495,0,5/5/2020 3:50
92,253,-0.0033,0,100,518.67,14.62,21.61,1.3,47.61,521.42,2388.13,8155.27,8.4282,I/O,393,2388,100,38.77,23.3309,0,5/5/2020 3:55
92,254,-0.0012,-0.0001,100,518.67,14.62,21.61,1.3,47.61,521.1,2388.07,8159.27,8.4426,0.03,394,2388,100,38.57,23.2425,0,5/5/2020 4:00
92,255,0.006,-0.0003,100,518.67,14.62,21.61,1.3,47.62,520.86,2388.1,8156.96,8.4289,0.03,394,2388,100,38.81,23.2267,0,5/5/2020 4:05
92,256,0.0004,-0.0002,100,518.67,14.62,21.61,1.3,47.56,521.46,2388.06,8150.84,8.4396,0.03,393,2388,100,38.81,23.1964,0,5/5/2020 4:10
92,257,-0.0004,-0.0004,100,518.67,14.62,21.61,1.3,47.45,521.14,2388.09,8153.84,8.4692,0.03,394,2388,100,38.75,23.3371,0,5/5/2020 4:15
92,258,-0.0019,0.0003,100,518.67,14.62,21.61,1.3,I/O,521.07,2388.07,8157.76,8.4606,0.03,393,2388,100,38.82,23.2673,0,5/5/2020 4:20
92,259,0.0062,0,100,518.67,14.62,21.61,1.3,47.85,521.23,2388.1,8156.04,8.4554,0.03,394,2388,100,38.67,23.2779,0,5/5/2020 4:25
92,260,0.0039,0.0005,100,518.67,14.62,21.61,1.3,47.71,521.19,2388.12,8157.61,8.4565,0.03,394,2388,100,38.66,I/O,0,5/5/2020 4:30
92,261,0.0013,-0.0003,100,518.67,14.62,21.61,1.3,47.77,521.06,2388.11,8162.23,8.4358,0.03,392,2388,100,38.83,23.2338,0,5/5/2020 4:35
92,262,0.0013,0,100,518.67,14.62,21.61,1.3,47.45,520.71,2388.05,8156.4,8.4481,0.03,394,2388,100,38.9,23.3101,0,5/5/2020 4:40
92,263,-0.0025,0,100,518.67,14.62,21.61,1.3,47.47,521.21,2388.05,8158.79,8.4716,start,394,2388,100,38.77,23.1702,0,5/5/2020 4:45
92,264,0.0028,0.0002,100,518.67,14.62,21.61,1.3,47.58,521.45,2388.08,8157.75,8.4459,0.03,394,2388,100,38.7,23.246,0,5/5/2020 4:50
92,265,-0.0008,0.0003,100,518.67,14.62,21.61,1.3,47.6,520.97,2388.13,8159.23,8.4453,0.03,394,2388,100,38.82,23.1808,0,5/5/2020 4:55
92,266,0.0002,0.0003,100,518.67,14.62,21.61,1.3,47.51,521.2,2388.13,8160.11,8.4541,Missing,395,2388,100,38.65,23.2242,0,5/5/2020 5:01
92,267,-0.0004,0.0003,100,518.67,14.62,21.61,1.3,47.85,521.06,nan,8153.47,8.4658,0.03,394,2388,100,38.88,23.3332,0,5/5/2020 5:05
92,268,0.0037,-0.0004,100,518.67,no connection,21.61,1.3,47.66,521.31,2388.06,8153.75,8.4707,0.03,394,2388,100,38.63,23.2119,0,5/5/2020 5:10
92,269,0.0032,-0.0004,100,518.67,14.62,21.61,1.3,47.61,520.95,2388.08,8154.41,8.5006,0.03,394,2388,100,38.62,23.1916,0,5/5/2020 5:15
92,270,0.0006,0.0005,100,518.67,14.62,21.61,1.3,47.84,521.17,2388.1,8156.42,no connection,0.03,393,nan,100,38.7,23.1064,0,5/5/2020 5:20
92,271,-0.0046,0.0005,100,518.67,14.62,21.61,1.3,47.65,521.34,2388.13,8164.83,8.4487,0.03,395,2388,100,38.67,23.135,0,5/5/2020 5:25
92,272,-0.0017,0.0005,100,518.67,14.62,21.61,1.3,47.8,521,2388.08,8161.03,8.4581,0.03,394,2388,100,38.81,23.2708,0,5/5/2020 5:30
92,273,0.0004,0.0005,100,518.67,14.62,21.61,1.3,47.61,520.81,2388.11,8160.25,8.4509,0.03,393,2388,100,38.94,23.2799,0,5/5/2020 5:35
92,274,-0.0005,0.0005,100,518.67,14.62,21.61,1.3,47.92,520.83,2388.11,8160.06,8.4889,0.03,394,2388,100,38.71,23.2562,0,5/5/2020 5:40
92,275,-0.0022,0,100,518.67,14.62,21.61,1.3,47.57,520.97,2388.08,8163.62,8.4748,0.03,394,2388,100,38.75,23.2142,0,5/5/2020 5:45
92,276,0.0006,0.0002,100,518.67,14.62,21.61,1.3,47.74,520.94,2388.17,8161.77,8.4517,0.03,393,2388,100,38.6,23.2003,0,5/5/2020 5:50
92,277,0.0011,-0.0004,100,518.67,14.62,21.61,1.3,47.83,520.92,2388.14,8166.99,8.4999,0.03,395,2388,100,38.48,23.1618,0,5/5/2020 5:55
92,278,0.0002,-0.0002,100,518.67,14.62,21.61,1.3,47.7,520.96,2388.14,8160.46,8.4608,0.03,396,2388,100,38.68,23.2041,0,5/5/2020 6:00
92,279,0.0004,0.0001,100,518.67,14.62,21.61,1.3,47.7,520.99,2388.08,8166.49,8.461,0.03,394,2388,100,38.63,23.1976,0,5/5/2020 6:05
92,280,-0.0056,0.0004,100,518.67,14.62,21.61,1.3,47.73,520.89,2388.14,8162.94,8.4648,0.03,395,2388,100,38.54,23.2942,0,5/5/2020 6:10
92,281,-0.0038,0.0003,100,518.67,14.62,21.61,1.3,47.77,521.06,2388.11,8168.16,8.4863,0.03,394,2388,100,38.75,23.2518,0,5/5/2020 6:15
92,282,-0.0006,0.0001,100,518.67,14.62,21.61,1.3,47.64,521.2,2388.1,8161.74,8.4805,0.03,395,2388,100,38.83,23.2668,0,5/5/2020 6:20
92,283,-0.0017,0.0004,100,518.67,14.62,21.61,1.3,47.7,521.28,2388.14,8166.8,8.4825,0.03,394,2388,100,38.76,23.0683,0,5/5/2020 6:25
92,284,-0.0005,0.0001,100,518.67,14.62,21.61,1.3,47.78,520.75,2388.11,8161.56,8.4498,0.03,394,2388,100,38.61,23.1949,0,5/5/2020 6:30
92,285,0.0011,-0.0003,100,518.67,14.62,21.61,1.3,47.75,520.99,2388.15,8166.61,8.4556,0.03,395,2388,100,38.66,23.1489,0,5/5/2020 6:35
92,286,0.0028,0.0001,100,518.67,14.62,21.61,1.3,47.71,521.04,2388.08,8162.02,8.5003,0.03,394,2388,100,38.58,23.191,no connection,5/5/2020 6:40
92,287,-0.0004,-0.0004,100,518.67,14.62,21.61,1.3,47.77,520.6,2388.14,8165.22,8.4395,0.03,396,2388,100,38.65,23.1964,0,5/5/2020 6:45
92,288,-0.0022,-0.0004,100,518.67,14.62,21.61,nan,47.62,520.16,2388.14,8170.06,8.4768,No Data,395,2388,100,38.76,23.1445,0,5/5/2020 6:50
92,289,-0.0011,-0.0003,100,518.67,14.62,21.61,1.3,47.77,520.7,2388.12,8164.43,8.4778,0.03,395,2388,100,38.63,23.0169,0,5/5/2020 6:55
92,290,-0.0016,0.0003,100,518.67,14.62,21.61,1.3,47.83,520.74,2388.12,8172.32,8.4889,0.03,394,2388,100,38.54,23.1215,0,5/5/2020 7:00
92,291,0.004,0.0005,100,518.67,14.62,21.61,1.3,47.7,520.88,2388.12,8166.5,8.4993,0.03,395,2388,100,38.6,23.2049,0,5/5/2020 7:05
92,292,0.0024,0.0005,100,518.67,14.62,21.61,1.3,47.94,520.75,2388.17,8168.18,8.4727,0.03,394,2388,100,38.73,23.1946,0,5/5/2020 7:10
92,293,-0.0035,-0.0004,100,518.67,14.62,21.61,1.3,47.64,520.89,2388.18,8167.14,8.4873,0.03,395,2388,100,38.44,23.1963,0,5/5/2020 7:15
92,294,-0.0002,0.0003,100,518.67,14.62,21.61,1.3,47.84,520.62,2388.13,8170.47,8.4579,0.03,394,2388,100,38.75,23.1642,0,5/5/2020 7:20
92,295,-0.003,0.0002,100,518.67,14.62,21.61,1.3,47.6,520.08,2388.13,8167.99,8.4549,0.03,393,2388,Bad,38.47,23.1419,0,5/5/2020 7:25
92,296,0.0018,0.0001,100,518.67,14.62,21.61,1.3,47.82,520.5,2388.09,8168.23,8.4713,0.03,393,2388,100,38.68,23.1079,0,5/5/2020 7:30
92,297,0.0017,-0.0003,100,518.67,14.62,21.61,1.3,47.75,no response,2388.15,8168.53,8.4824,0.03,396,2388,100,38.36,23.3614,0,5/5/2020 7:35
